ID	GLOSS	PRIORITY
2527	ABILITY///Potentia	1
1741	ABOVE///Supra	1
1741	ABOVE///super	1
1685	AFTER///Proßtea	1
1685	AFTER///post	1
27	AIR///Aër	1
27	AIR///aer	1
27	AIR///aër	1
2535	ALTITUDE///Altitido	1
2535	ALTITUDE///altitudo	1
587	ANT///Formica	1
1320	APPLE///Pomum	1
1320	APPLE///pomum	1
2121	ARM OR HAND///Brachium, Manus	1
1673	ARM///brachium	1
1673	ARM///manus	1
977	ARROW///sagitta	1
1276	AUTUMN///Autumnus	1
1276	AUTUMN///autumnus	1
677	AXE///Securis	1
677	AXE///securis	1
1291	BACK///Dorßum	1
1291	BACK///dorsum	1
1292	BAD///Male	1
1292	BAD///male	1
1292	BAD///male, dementer	1
1845	BALL///Globus	1
1845	BALL///globus	1
1284	BANK///Scamnum	1
1204	BARK///Cortex	1
1204	BARK///cortex	1
932	BARLEY///Hordeum	1
2548	BARREL///Dcadus	1
1422	BE ALIVE///Vivere	1
1422	BE ALIVE///vivum	1
1579	BE///Es	1
1579	BE///Eßt	1
1579	BE///Eßtis	1
1579	BE///Eßße	1
1579	BE///Fuit	1
1579	BE///Sum	1
1579	BE///Sumus	1
1579	BE///esse	1
1579	BE///est	1
1132	BEAM///Radius	1
1132	BEAM///radius	1
1820	BEAR///Urßus	1
1820	BEAR///ursus	1
678	BEARD///Barba	1
678	BEARD///barba	2
1665	BEAT///Verberare	1
1665	BEAT///cedere	1
1427	BEAUTIFUL///Pulcher	1
1427	BEAUTIFUL///pulchre, lepide	1
665	BEE///Apis	1
1639	BEER///Cervißia	1
1882	BEFORE///Prius	1
1882	BEFORE///prius	1
1557	BEGINNING///Initium	1
1251	BELLY///Os	1
1251	BELLY///Venter	1
1251	BELLY///venter	2
1485	BELOW OR UNDER///Sub	1
1485	BELOW OR UNDER///sub	1
772	BELT///Cingulum	1
772	BELT///cingulum	1
904	BERRY///Bacca	1
731	BEVERAGE///potus	1
1202	BIG///Magnus	1
1202	BIG///magnum	1
937	BIRD///Avis	1
937	BIRD///Edere	1
937	BIRD///avis	2
163	BLACK///Dicere	1
163	BLACK///Niger	1
163	BLACK///nigrum	1
2529	BLESSED///NAN	1
2529	BLESSED///benignus, beatus	1
946	BLOOD///Sanguis	1
946	BLOOD///sanguis	2
175	BLOW (OF WIND)///Ventilare	1
837	BLUE///Coerulus	1
1844	BOAT///Scapha	1
1480	BODY///Corpus	1
1480	BODY///corpus	1
1394	BONE///Flavus	1
1394	BONE///Os	1
1394	BONE///os	2
1394	BONE///ossa	1
2546	BORDER///Terminus	1
2546	BORDER///limes	1
994	BOW///arcus	1
1366	BOY///Puer	1
1366	BOY///puer	1
1531	BRANCH///Ramus	1
1531	BRANCH///ramus	1
1368	BREAD///Panis	1
1368	BREAD///panis	2
2536	BREADTH///Latitudo	1
2536	BREADTH///latitudo	1
2531	BROAD///Latus	1
1262	BROTHER///Frater	1
1262	BROTHER///frater	2
1840	BUILD///Struere	1
1008	BULL///Bos	1
1008	BULL///bos	1
1989	CALF///Vitulus	1
1871	CAMEL///Camelus	1
122	CART///currus	1
1208	CAT///Catus	1
1208	CAT///catus	1
1155	CAVE///Antrum	1
1730	CHEEK///Genæ	1
1730	CHEEK///genae	1
1592	CHEST///Pectus	1
1592	CHEST///pectus	1
1318	CHICKEN///Gallina	1
1318	CHICKEN///gallina	1
1304	CHILD (YOUNG HUMAN)///infans	1
2099	CHILD///Infans	1
2099	CHILD///infans	1
1467	CIRCLE///Circulus	1
1467	CIRCLE///orbis	1
2547	CITY///Urbs	1
2547	CITY///urbs	1
1399	CLAY///Argilla	1
1399	CLAY///argilla	1
1895	CLOTHES///Veßtis	1
1895	CLOTHES///vestis	1
1489	CLOUD///Nubes	1
1489	CLOUD///Serpens	1
1489	CLOUD///nubes	1
1878	COCK///Gallus	1
1878	COCK///gallus	1
1287	COLD///Frigus	1
1287	COLD///frigus	1
1100	COOK (SOMETHING)///Coquere	1
1100	COOK (SOMETHING)///coquere	1
1825	COPPER///Cuprum	1
1850	COTTON///Goßßypium	1
1007	COW///Vacca	1
1007	COW///vacca	1
2348	CRAB///Cancer	1
913	CROW///Cornix	1
1839	CRY///Plorare	1
1432	CUT///Secare	1
1432	CUT///secare	1
1879	DANCE///Saltare	1
706	DARK///Tenbrißus	1
1357	DAUGHTER///Filia	1
1357	DAUGHTER///filia	2
1225	DAY (NOT NIGHT)///Dies	1
1225	DAY (NOT NIGHT)///dies	1
910	DEATH///Mors	1
910	DEATH///mors	1
1936	DEER///cervus	1
2534	DEPTH///Profunditas	1
2534	DEPTH///profunditas	1
1977	DEW///Ros	1
1494	DIE///Mori	1
25	DIRT///Coenum	1
25	DIRT///lutum	1
2009	DOG///Bibere	1
2009	DOG///Canis	1
2009	DOG///canis	2
1862	DONKEY///Aßinus	1
1567	DOOR///Porta	1
1567	DOOR///porta	1
1853	DOVE///Columba	1
1853	DOVE///columba	1
2038	DRAGON///cetus	1
1401	DRINK///Auris	1
1401	DRINK///Bibere	1
1401	DRINK///bibere	2
741	DRIVE///Veture	1
741	DRIVE///vehere	1
741	DRIVE///vehi	1
1360	DUCK///Anas	1
1360	DUCK///anas	1
2	DUST///Pulvis	1
2	DUST///pulvis	1
1905	EAGLE///Aquila	1
1247	EAR///Auris	1
1247	EAR///Sol	1
1247	EAR///auris	2
1228	EARTH (SOIL)///Terra	1
1228	EARTH (SOIL)///terra	2
1877	EAST///Oriens	1
1336	EAT///Edere	1
1336	EAT///Edis	1
1336	EAT///Edit	1
1336	EAT///Oculus	1
1336	EAT///edere	2
744	EGG///Albus	1
744	EGG///Ovum	1
744	EGG///ovis	1
744	EGG///ovum	1
1705	EIGHT///8	1
1705	EIGHT///Octo	1
1705	EIGHT///octo	1
981	ELBOW///Ulna	1
981	ELBOW///cubitus	1
1706	ELEVEN///Undecim	1
743	END (OF TIME)///Finis	1
1358	ENEMY///Inimucus	1
1629	EVENING///Veßpera	1
1629	EVENING///vesper	1
45	EVIL///Sceleratus	1
45	EVIL///malum, maligne	1
1248	EYE///Luna	1
1248	EYE///Oculus	1
1248	EYE///oculus	2
1173	EYEBROW///Supercilia	1
1173	EYEBROW///supercilia	1
1540	EYELASH///Cilia	1
1540	EYELASH///cilia	1
1560	FACE///Facies	1
1560	FACE///facies	1
194	FAMILY///Genus	1
1406	FAR///Longinque	1
1631	FAST///Celer	1
1631	FAST///cito	1
2449	FAT (OF MEAT AND FOOD)///Craßßus	1
2449	FAT (OF MEAT AND FOOD)///crassus	1
1985	FATHER'S BROTHER///patruus	1
1055	FATHER-IN-LAW///socer	1
1217	FATHER///Pater	1
1217	FATHER///pater	2
1201	FEATHER///Niger	1
1201	FEATHER///Penna, Pluma	1
1201	FEATHER///penna	1
739	FEED///Nutrure	1
2521	FEELING (HAPTIC SENSE)///Tactus	1
2521	FEELING (HAPTIC SENSE)///tactus	1
212	FIELD///Ager	1
212	FIELD///Campus	1
212	FIELD///ager	2
212	FIELD///campus	1
1717	FIFTY///50	1
1423	FIGHT///Pugna	1
1423	FIGHT///pugna	1
1303	FINGER///Digiti	1
1303	FINGER///digiti	1
1303	FINGER///digitus	1
221	FIRE///Ignis	1
221	FIRE///Piscis	1
221	FIRE///ignis	2
227	FISH///Dormire	1
227	FISH///Pißcis	1
227	FISH///piscis	2
493	FIVE///5	1
493	FIVE///Quinque	1
493	FIVE///quinque	1
2377	FLASH (VERB)///Fulgur	1
2377	FLASH (VERB)///fulgur	1
2615	FLESH OR MEAT///caro	1
239	FLOWER///Flos	1
1504	FLY (INSECT)///Mußca	1
1504	FLY (INSECT)///musca	1
1441	FLY (MOVE THROUGH AIR)///Lengua	1
249	FOG///Nebula	1
256	FOOD///cibus	1
1301	FOOT///Penna	1
1301	FOOT///Pes	1
1301	FOOT///pes	2
123	FOREHEAD///Frons	1
123	FOREHEAD///frons	2
420	FOREST///Lignum, Sylva	1
420	FOREST///silua	1
1716	FORTY///40	1
1500	FOUR///4	1
1500	FOUR///Quatuor	1
1500	FOUR///quatuor	1
1312	FOX///Vulpes	1
1312	FOX///vulpes	1
1325	FRIEND///Amicus	1
503	FROG///Rana	1
2034	FROST///Frigus	1
2034	FROST///Gelu	1
2034	FROST///gelu	1
1507	FRUIT///Fructus	1
1507	FRUIT///fructus	1
580	FUR///Pelliceamentum	1
580	FUR///pellis	1
1646	GIRL///Puella	1
1646	GIRL///virgo	1
1195	GIVE BIRTH///Parere	1
1447	GIVE///Da	1
1447	GIVE///Dare	1
1447	GIVE///da	1
695	GO///Ire	1
695	GO///Ito	1
695	GO///ire	1
695	GO///ito	1
1502	GOAT///Capra	1
1944	GOD///Deus	1
