ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Buck-1949-1110-1	1.1	world	965	WORLD
Buck-1949-1110-2	1.21	earth; land	626	LAND
Buck-1949-1110-3	1.212	ground; soil (sb.)	1228	EARTH (SOIL)
Buck-1949-1110-4	1.213	dust	2	DUST
Buck-1949-1110-5	1.214	mud	640	MUD
Buck-1949-1110-6	1.215	sand	671	SAND
Buck-1949-1110-7	1.22	hill; mountain	2118	MOUNTAIN OR HILL
Buck-1949-1110-8	1.23	field (in broader sense); plain (sb.)	652	PLAIN
Buck-1949-1110-9	1.24	valley	921	VALLEY
Buck-1949-1110-10	1.25	island	622	ISLAND
Buck-1949-1110-11	1.26	continent (sb.); mainland	166	MAINLAND
Buck-1949-1110-12	1.27	bank (of river); beach; coast; shore; strand (shore)	113	SHORE
Buck-1949-1110-13	1.31	water	948	WATER
Buck-1949-1110-14	1.32	sea	1474	SEA
Buck-1949-1110-15	1.33	lake	624	LAKE
Buck-1949-1110-16	1.34	bay; gulf	663	BAY
Buck-1949-1110-17	1.35	wave (sb., on water)	978	WAVE
Buck-1949-1110-18	1.36	brook; river; stream	3311	FLOWING BODY OF WATER
Buck-1949-1110-19	1.37	spring (sb., of water); well (sb.)	2144	SPRING OR WELL
Buck-1949-1110-20	1.41	forest; woods	420	FOREST
Buck-1949-1110-21	1.42	tree	906	TREE
Buck-1949-1110-22	1.43	wood (material)	1803	WOOD
Buck-1949-1110-23	1.44	rock; stone	2125	STONE OR ROCK
Buck-1949-1110-24	1.51	sky	1732	SKY
Buck-1949-1110-25	1.52	sun	1343	SUN
Buck-1949-1110-26	1.53	moon	1313	MOON
Buck-1949-1110-27	1.54	star	1430	STAR
Buck-1949-1110-28	1.55	lightning	1654	LIGHTNING
Buck-1949-1110-29	1.56	thunder	1150	THUNDER
Buck-1949-1110-30	1.57	lightning; thunderbolt	2007	BOLT (OF LIGHTNING)
Buck-1949-1110-31	1.61	light (sb.)	630	LIGHT (RADIATION)
Buck-1949-1110-32	1.62	darkness	11	DARKNESS
Buck-1949-1110-33	1.63	shade	1388	SHADE
Buck-1949-1110-34	1.71	air	27	AIR
Buck-1949-1110-35	1.72	wind (sb.)	960	WIND
Buck-1949-1110-36	1.73	cloud	1489	CLOUD
Buck-1949-1110-37	1.74	fog; haze; mist	249	FOG
Buck-1949-1110-38	1.75	rain	658	RAIN (PRECIPITATION)
Buck-1949-1110-39	1.76	snow	784	SNOW
Buck-1949-1110-40	1.77	ice	617	ICE
Buck-1949-1110-41	1.78	weather	952	WEATHER
Buck-1949-1110-42	1.81	fire	221	FIRE
Buck-1949-1110-43	1.82	flame	889	FLAME
Buck-1949-1110-44	1.83	smoke (sb.)	778	SMOKE (EXHAUST)
Buck-1949-1110-45	1.84	ashes	646	ASH
Buck-1949-1110-46	1.85	burn (vb.)	2102	BURN
Buck-1949-1110-47	1.86	kindle; light (vb.)	737	LIGHT (IGNITE)
Buck-1949-1110-48	1.87	match (for lighting)	1133	MATCH
Buck-1949-1110-49	2.1	man (homo)	683	PERSON
Buck-1949-1110-50	2.21	man (vir)	1554	MAN
Buck-1949-1110-51	2.22	woman	962	WOMAN
Buck-1949-1110-52	2.23	male	1553	MALE
Buck-1949-1110-53	2.24	female	1551	FEMALE
Buck-1949-1110-54	2.242	sex	2562	SEX (GENDER)
Buck-1949-1110-55	2.25	boy	1366	BOY
Buck-1949-1110-56	2.26	girl	1646	GIRL
Buck-1949-1110-57	2.27	child	1304	CHILD (YOUNG HUMAN)
Buck-1949-1110-58	2.28	infant	1289	BABY
Buck-1949-1110-59	2.31	husband	1200	HUSBAND
Buck-1949-1110-60	2.32	wife	1199	WIFE
Buck-1949-1110-61	2.33	marry	203	MARRY
Buck-1949-1110-62	2.34	marriage; wedding	3182	MARRIAGE OR WEDDING
Buck-1949-1110-63	2.35	father	1217	FATHER
Buck-1949-1110-64	2.36	mother	1216	MOTHER
Buck-1949-1110-65	2.37	parents	505	PARENTS
Buck-1949-1110-66	2.41	son	1620	SON
Buck-1949-1110-67	2.42	daughter	1357	DAUGHTER
Buck-1949-1110-68	2.43	child (= son or daughter)	1801	CHILD (DESCENDANT)
Buck-1949-1110-69	2.44	brother	1262	BROTHER
Buck-1949-1110-70	2.45	sister	1263	SISTER
Buck-1949-1110-71	2.452	brothers and sisters	1640	SIBLING
Buck-1949-1110-72	2.46	grandfather	1383	GRANDFATHER
Buck-1949-1110-73	2.47	grandmother	1496	GRANDMOTHER
Buck-1949-1110-74	2.48	grandson	1618	GRANDSON
Buck-1949-1110-75	2.49	granddaughter	1619	GRANDDAUGHTER
Buck-1949-1110-76	2.51	uncle	1327	UNCLE
Buck-1949-1110-77	2.52	aunt	1272	AUNT
Buck-1949-1110-78	2.53	nephew	1063	NEPHEW
Buck-1949-1110-79	2.54	niece	1642	NIECE
Buck-1949-1110-80	2.55	cousin	1643	COUSIN
Buck-1949-1110-81	2.56	ancestors	1669	ANCESTORS
Buck-1949-1110-82	2.57	descendants	490	DESCENDANTS
Buck-1949-1110-83	2.61	father-in-law	1055	FATHER-IN-LAW
Buck-1949-1110-84	2.62	mother-in-law	1050	MOTHER-IN-LAW
Buck-1949-1110-85	2.63	son-in-law	1056	SON-IN-LAW
Buck-1949-1110-86	2.64	daughter-in-law	1057	DAUGHTER-IN-LAW
Buck-1949-1110-87	2.65	brother-in-law	2314	BROTHER-IN-LAW
Buck-1949-1110-88	2.66	sister-in-law	2317	SISTER-IN-LAW
Buck-1949-1110-89	2.71	stepfather	237	STEPFATHER
Buck-1949-1110-90	2.72	stepmother	236	STEPMOTHER
Buck-1949-1110-91	2.73	stepson	1059	STEPSON
Buck-1949-1110-92	2.74	stepdaughter	1058	STEPDAUGHTER
Buck-1949-1110-93	2.75	orphan	1149	ORPHAN
Buck-1949-1110-94	2.76	widow	1756	WIDOW
Buck-1949-1110-95	2.81	relatives	1644	RELATIVES
Buck-1949-1110-96	2.82	family	194	FAMILY
Buck-1949-1110-97	3.11	animal; beast	619	ANIMAL
Buck-1949-1110-98	3.12	male (of animals)	2263	MALE (OF ANIMAL)
Buck-1949-1110-99	3.13	female (of animals)	2262	FEMALE (OF ANIMAL)
Buck-1949-1110-100	3.14	castrate	29	GELD
Buck-1949-1110-101	3.15	cattle (= livestock); livestock	631	LIVESTOCK
Buck-1949-1110-102	3.16	pasture (vb.)	649	PASTURE
Buck-1949-1110-103	3.17	pasture (sb.)	649	PASTURE
Buck-1949-1110-104	3.18	herdsman	263	HERDSMAN
Buck-1949-1110-105	3.19	stable; stall	851	STABLE
Buck-1949-1110-106	3.20	cattle (bovine species)	1153	CATTLE
Buck-1949-1110-107	3.21	bull	1008	BULL
Buck-1949-1110-108	3.22	ox	1169	OX
Buck-1949-1110-109	3.23	cow	1007	COW
Buck-1949-1110-110	3.24	calf	1989	CALF
Buck-1949-1110-111	3.25	sheep	1331	SHEEP
Buck-1949-1110-112	3.26	ram	1344	RAM
Buck-1949-1110-113	3.27	weather	952	WEATHER
Buck-1949-1110-114	3.28	ewe	1345	EWE
Buck-1949-1110-115	3.29	lamb	820	LAMB
Buck-1949-1110-116	3.31	hog; swine	1337	PIG
Buck-1949-1110-117	3.32	boar	1348	BOAR (MALE PIG)
