# from http://comparalex.org/index.php?page=stdlist&id=1
331	5150	fifteen	quinze (15)
332	5160	twenty	vingt (20)
333	5170	thirty	trente (30)
334	5180	hundred	cent (100)
335	5190	thousand	mille (1000)
336	5210	hot weather	temps chaud
337	5220	cold (weather)	temps froid
338	5310	long (thing)	(être) long
339	5311	tall	(être) grand
340	5312	deep	(être) profond
341	5320	short (thing)	(être) court (quelque chose)
342	5321	short (not tall)	(être) court
343	5330	big	(être) grand, gros
344	5332	thick (thing)	épais
345	5333	fat (person)	(être) épais, gras
346	5340	wide	(être) large
347	5350	small	(être) petit
348	5352	thin (thing)	mince
349	5354	thin (person)	maigre
350	5360	narrow	(être) étroit
351	5380	round (adj.)	(être) rond
352	5410	heavy	(être) lourd
353	5412	difficult	(être) difficile
354	5420	light in weight	(être) léger
355	5422	easy	facile
356	5430	hard (surface)	(être) dur
357	5432	strong	(être) fort
358	5440	soft (surface)	(être) mou
359	5442	weak	(être) faible
360	5450	smooth	(être) lisse
361	5455	shiny	(être) brilliant, vif
362	5470	clean, pure	(être) propre
363	5475	defiled	impur
364	5480	good	(être) bon
365	5481	well (adv.)	bien
366	5490	bad	(être) mauvais
367	5510	bitter	(être) amer
368	5520	sour	(être) acide, aigre
369	5540	sweet	(être) bon (au gout), sucré
370	5560	true	vrai
371	5565	truth	vérité
372	5580	false	faux
373	5585	untruth / lie	mensonge
374	5610	straight	(être) droit
375	5620	crooked	(être) courbé, tordu
376	5640	right (correct)	correct, (avoir) raison
377	5650	right (side)	(à) droite
378	5660	left side	(à) gauche
379	5710	new	(être) nouveau, neuf
380	5720	young	(être) jeune
381	5750	old (worn)	(être) vieux, ancien
382	5810	all	tout, tous
383	5820	many, much	beaucoup (de)
384	5830	crowd (of people)	foule
385	5850	few	peu (de)
386	5860	some	quelques (messieurs)
387	5870	other / different	d'autres (messieurs)
388	5870	other / different	(être) différent
389	5910	red	(être) rouge
390	5930	yellow	(être) jaune
391	5940	green	(être) vert
392	5950	black	(être) noir
393	5952	dark - colored	(être) foncé, sombre
394	5953	dark	être obscur
395	5960	blue	(être) bleu
396	5980	white	(être) blanc
397	5982	bright-colored	clair (couleur)
398	6000	who?	qui?
399	6010	I	je
400	6020	you (thou)	tu (sing)
401	6030	(s)he	il (humain)
402	6030	(s)he	elle, il
403	6060	we	nous
404	6070	you (pl.)	vous (pl)
405	6080	they	ils (humains)
406	6100	what?	quoi?
407	6110	this	ce (monsieur)-ci
408	6120	that	ce(monsieur)-là
409	6200	where?	où?
410	6210	here	ici
411	6220	there	là
412	6230	yonder	là-bas (loin)
413	6240	at	à
414	6250	(going) towards	vers (direction)
415	6260	(coming) from	de (provenance)
416	6280	near	proche, près
417	6290	far	loin, éloigné, lointain
418	6300	before	avant
419	6310	behind, after	derrière, en arrière
420	6350	in	à l'intérieur
421	6370	above	par dessus, au-dessus
422	6380	below	sous, en-dessous
423	6400	how?	comment?
424	6420	with	avec
425	6430	also	aussi
426	6435	and	et
427	6440	if	si
428	6450	when?	quand?
429	6460	then / that time	alors
430	6470	today	aujourd'hui
431	6480	yesterday	hier
432	6490	tomorrow	demain
433	6500	why?	pourquoi?
434	6510	because	parce que
435	6550	no, not	non
436	6610	alive, to be	(être) vivant, en vie
437	6615	life	vie
438	6620	dirty, to become	(être) sale
439	6630	become dry	tarir, évaporer
440	6630	become dry	(être) sec
441	6640	full, filled	(être) plein
442	6650	ripe, be	(être) mûr (fruit)
443	6660	rotten	(être) pourri, gâté
444	6670	sharp	(être) pointu, trenchant, aigu
445	6679	blunt, dull	(être) émoussé, moins tranchant, moins aigue
446	6690	become wet	se mouiller
447	6760	sit (down)	s'asseoir
448	6761	be seated	(être) assis
449	6762	to remain / reside	rester, demeurer
450	6770	stand up	se lever, se mettre debout
451	6770	stand up	(être, se tenir) debout
452	6771	to be standing	(être, se tenir) debout
453	6772	to stop	cesser, s'arrêter
454	6780	lie down	se coucher
455	6781	to be lying	(être) couché, étendu
456	6840	sleep (v)	dormir
457	6850	dream (v.)	rêver
458	6860	fear (n)	peur, crainte
459	6870	anger; be angry	(être) fâché, en colère
460	6870	anger; be angry	cholère
461	6880	hunger; be hungry	(avoir) faim
462	6880	hunger; be hungry	faim
463	6890	thirst; be thirsty	(avoir) soif
464	6890	thirst; be thirsty	soif
465	6900	shame; be ashamed	honte
466	6900	shame; be ashamed	avoir honte
467	6910	illness; be ill	(être) malade
468	6910	illness; be ill	maladie
469	6920	sorrow; be sad	(être) triste
470	6920	sorrow; be sad	chagrin, peine
471	6930	joy; be joyful	(être) heureux, joyeux, content
472	7010	to bite	mordre
473	7012	gnaw	ronger
474	7020	eat	manger
475	7025	food	aliments, nourriture
476	7030	drink	boire
477	7032	to smoke (something)	fumer (du tabac)
478	7050	vomit	vomir
479	7110	to cough, a cough	tousser
480	7110	to cough, a cough	toux
481	7115	sneeze	éternuer
482	7150	suck	sucer
483	7152	suck (the breast)	téter, allaiter
484	7170	spit	cracher
485	7190	blow	souffler
486	7192	the wind blows	souffler (vent)
487	7195	breathe	respirer
488	7210	whistle	siffler
489	7230	yawn (v.)	bâiller
490	7310	sing	chanter
491	7315	song	chant, chanson
492	7320	dance (v.)	danser
493	7325	dance (n)	danse (n)
494	7340	play (v.)	jouer, s'amuser
495	7350	laugh (v.)	rire
496	7360	weep	pleurer
497	7370	to bark	aboyer (comme un chien)
498	7372	cry out	crier
499	7375	make noise	hurler, parler fort, crier
500	7400	say	dire
501	7410	to talk / speak	parler
502	7420	answer	répondre
503	7430	tell	dire à quelqu'un
504	7430	tell	raconter (un conte)
505	7440	proclaim	annoncer
506	7450	ask (question)	demander
507	7455	ask for	supplier, implorer
508	7455	ask for	demander
509	7460	to command	commander, ordonner (à qqn de faire qqch)
510	7460	to command	ordre
511	7465	to rule	gouverner, dominer
512	7470	obey	obéir
513	7475	refuse	refuser
514	7480	to swear an oath	jurer, prêter serment
515	7480	to swear an oath	serment
516	7490	to curse (someone)	maudire
517	7495	insult	insulter
518	7510	see	voir
519	7520	look at	regarder
520	7530	show	montrer
521	7535	teach	enseigner
522	7550	hear	entendre
523	7560	listen to	écouter
524	7570	to smell (something)	sentir (par le nez)
525	7575	smell, stink	puer, sentir mauvais
526	7600	know (something or someone)	connaître, savoir
527	7610	learn	apprendre
528	7614	remember	se souvenir, se rappeler
529	7615	forget	oublier
530	7620	count (v)	compter
531	7622	read	lire
532	7625	book	livre
533	7630	write	écrire
534	7650	think	penser
535	7680	to suffer / feel bad	souffrir
536	7700	to love	amour
537	7710	to want (something)	vouloir
538	7715	desire	vouloir, désirer
539	7720	to want (to do something)	vouloir (faire quelque chose)
540	7730	need (v)	avoir besoin
541	7750	to seek	chercher, essayer de trouver
542	7750	to seek	chercher attentivement
543	7760	find (v.)	trouver
544	7790	carry	porter dans les bras
545	8000	take	prendre
546	8002	seize	saisir, arracher
547	8004	catch	attraper (un objet dans l'air)
548	8005	hold	tenir
549	8010	to lift / raise	soulever
550	8020	give	donner
551	8022	gift	cadeau, don
552	8030	pay	payer (les marchandises, les services)
553	8035	money	argent, monnaie
554	8040	cost	coûter
555	8050	to get / receive	obtenir, recevoir
556	8050	to get / receive	recevoir
557	8060	steal	voler (dérober)
558	8070	to hide (something)	cacher
559	8080	lie (tell lies)	mentir
560	8090	deceive	tromper, décevoir
561	8100	buy	acheter
562	8105	sell	vendre
563	8110	to marry (a wife)	épouser une femme
564	8130	bear child	accoucher, donner naissance, engendrer, enfanter
565	8131	bear twins	mettre au monde des jumeaux
566	8135	be born	naître
567	8210	to die	mourir
568	8220	kill	tuer
569	8250	to live	vivre
570	8310	to leave, depart	quitter, partir
571	8320	to go (somewhere)	aller
572	8330	come (to)	venir
573	8335	come from	venir de
574	8340	arrive	arriver
575	8341	return	retourner, rentrer
576	8342	go out	sortir
577	8343	enter	entrer
578	8344	go up	monter
579	8346	follow	suivre
580	8347	bring	apporter, amener
581	8350	send (someone)	envoyer en commission
582	8410	fly (v.)	voler
583	8415	jump	sauter
584	8430	swim	nager
585	8431	dive	plonger
586	8432	float	flotter
587	8450	walk (v.)	marcher
588	8460	run	courir
589	8465	flow	couler
590	8470	fall	tomber
591	8480	turn	tourner
592	8480	turn	tourner (intr)
593	8480	turn	tourner (tr)
594	8510	scratch	éraflure
595	8512	scratch oneself	égratigner, érafler
596	8530	rub	frotter
597	8550	wipe	essuyer
598	8650	pour	verser
599	8660	wash	laver
600	8662	to bathe (oneself), wash one's hands	se laver
601	8662	to bathe (oneself), wash one's hands	se laver
602	8662	to bathe (oneself), wash one's hands	se baigner, se laver
603	8665	wash (clothes)	laver (habits)
604	8667	to wash a pot	laver (habits)
605	8670	sweep	balayer
606	8675	broom	balai
607	8710	open (v.)	ouvrir
608	8720	shut (v.)	fermer
609	8800	break (tr)	casser
610	8810	split (wood)	fendre
611	8812	tear (v tr)	déchirer
612	8814	divide	diviser, séparer
613	8820	cut	couper
614	8830	saw	scier
615	8840	chop	découper, couper en morceaux
616	8850	stab (pierce)	poignarder
617	8880	fight	se battre, combattre
618	8900	hit, strike	frapper, donner un coup
619	8910	beat	battre
620	8930	to hurt someone	faire mal
621	8940	help (v.)	aider
622	8950	heal	guérir
623	8955	healer	guérisseur traditionnel, chaman
624	9010	throw (v.)	lancer
625	9015	throw away	jeter, se débarrasser
626	9020	push (v.)	pousser
627	9030	pull (v.)	tirer
628	9050	press	presser, serrer
629	9052	squeeze (v.)	presser
630	9100	tie	attacher
631	9105	hitch	accrocher
632	9110	untie	detacher, dénouer, délier
633	9200	build	construire, bâtir
634	9210	make	faire
635	9220	do	faire, agir
636	9220	do	faire
637	9230	work (v)	travailler
638	9235	work	travail
639	9240	to create	créer, faire fabriquer
640	9250	forge (v.)	forger
641	9255	blacksmith	forgeron
642	9260	begin	commencer
643	9270	finish	finir, achiever
644	9280	to sew	coudre
645	9290	weave	tisser
646	9295	weaver	tisserand
647	9400	dress	s'habiller, se vétir
648	9410	undress	se déshabiller
649	9450	to braid, to plait	tresser (les cheveux)
650	9500	hunt (v)	chasser
651	9505	hunter	chasseur
652	9510	shoot	tirer (une arme)
653	9520	gun	fusil
654	9550	cook (v.)	(faire) cuire, cuisiner
655	9700	cultivate	cultiver
656	9710	to plow	labourer
657	9720	plant (v)	semer, planter
658	9730	to dig (a hole)	creuser
659	9750	bury	enterrer, ensevelir
660	9800	burn (something)	brûler
661	9810	kindle	allumer (un feu)
662	9820	to burn / be alight	se brûler
663	9820	to burn / be alight	éclairer
664	9830	extinguish	éteindre
665	9900	shiver	frissonner, trembler
666	9950	swell (v.)	se gonfler, enfler
