ID	GLOSS	PRIORITY
2527	ABILITY///umiejętność	1
1741	ABOVE///przez	1
1814	ACCUSE///oskarżać	1
2670	ACROSS///poprzez	1
2882	ADD///dodawać	1
2882	ADD///dodawać (dodać)	1
2022	ADMIT///przyznawać	1
3635	ADULT///dorosły	1
1685	AFTER///po	2
2469	AGAINST///przeciwko	1
1789	AGE///wiek	2
3643	AGREE///zgadzać sié	1
3643	AGREE///zgadzać się (zgądzać się)	1
3644	AGREEMENT///porozumienie	1
3644	AGREEMENT///zogda	1
27	AIR///powietrze	2
1597	AIRPLANE///samolot	2
404	ALCOHOL (FERMENTED DRINK)///alkohol	2
98	ALL///wszyscy	1
3238	ALLOW///pozwalać	1
3238	ALLOW///zezwalać	1
1964	ALONE///sam	1
1676	ALWAYS///zawsze	2
1863	AMAZING///niesamowity	1
2987	AMOUNT///ilość	1
1577	AND///i	1
1577	AND///i/a	1
82	ANGER///gniew	1
1826	ANGRY///rozzłoszczony	1
1826	ANGRY///zły	1
619	ANIMAL///zwierzé	1
619	ANIMAL///zwierzę	1
803	ANKLE///kostka	1
9	ANNOUNCE///ogłaszać	1
1275	ANSWER///odpowiadać	1
587	ANT///mrówka	3
1000	ANXIETY///zmartwienie	1
1017	APPEARANCE///wyglád	1
1320	APPLE///jabłko	3
2847	APRIL///kwiecień	1
2980	AREA///obszar	1
2980	AREA///płaszczyzna	1
2980	AREA///teren	2
1673	ARM///ramié	1
1673	ARM///ramię	1
1561	ARMY///armia	1
1561	ARMY///wojsko	1
1568	ARRANGE///układać	1
1568	ARRANGE///ustalać	1
1387	ARRIVE///przybywać	1
1387	ARRIVE///przyjechać	1
977	ARROW///strzała	2
1894	ASHAMED///zawstydzony	1
1309	ASK (INQUIRE)///pytać	1
1309	ASK (INQUIRE)///pytać	1
1828	ASK (REQUEST)///źádać	1
1461	AT///przy	1
1461	AT///u	1
3894	ATTACH///dołáczyć	1
722	ATTACK///atak	2
2851	AUGUST///sierpień	1
2851	AUGUST///sierpień	1
1272	AUNT///ciotka	1
1276	AUTUMN///jesień	1
3639	AVOID///unikać	1
677	AXE///siekiera	2
1289	BABY///niemowlé	1
1289	BABY///niemowlę	1
523	BACK OF HEAD///tył	1
1291	BACK///plecy	1
2911	BACKWARD///zpowrotem	1
1292	BAD///zły	2
2468	BAG///torba	1
2468	BAG///torebka	1
183	BAKE///piec	1
1845	BALL///bal	1
1845	BALL///kula	1
1845	BALL///piłka	3
1845	BALL///piłka (bal)	1
3083	BALLOON///balon	1
868	BANANA///banan	2
1284	BANK///bank	1
1284	BANK///brzeg	1
1206	BARKING///szczekać	2
2548	BARREL///beczka	2
831	BASE///baza	1
831	BASE///podstawa	1
1539	BASKET///kosz	1
1539	BASKET///koszyk	2
1793	BAT///nietoperz	1
138	BATHE///kápiel	1
138	BATHE///kąpać się	2
662	BATTERY///bateria	3
579	BATTLE///bitwa	1
972	BE ABLE///móc	2
972	BE ABLE///w stanie	1
1422	BE ALIVE///źyć	1
1422	BE ALIVE///żyć	1
3535	BE DEFEATED///bić (pobić)	1
1533	BE HUNGRY///głodny	1
2651	BE IGNORANT///nieświadomy	1
425	BE LATE///spóźniony	1
1579	BE///być	1
3460	BEACH///plaża	1
832	BEAN///fasola	1
