ID	GLOSS	PRIORITY
2924	A LITTLE///pouco	1
1741	ABOVE///EM CIMA (DE)	2
1741	ABOVE///encima	1
303	ABSTAIN FROM FOOD///jejuar	1
2437	ACAI PALM///AÇAÍ	2
1814	ACCUSE///acusar	1
349	ACHIOTE///URUCU	2
349	ACHIOTE///urucum	2
968	ACORN///bolota	1
988	ACQUIT///absolver	1
1818	ADJUDICATE///julgar	1
2022	ADMIT///admitir, confessar	1
901	ADOBE///adobe	1
902	ADULTERY///adultério	1
290	ADZE///enxó	1
1685	AFTER///DEPOIS (DE)	2
1685	AFTER///depois	1
1807	AFTERNOON///tarde	2
204	AGAIN///outra vez, de novo	1
1789	AGE///idade	1
313	AGOUTI///CUTIA	2
313	AGOUTI///cotia	1
27	AIR///ar	1
404	ALCOHOL (FERMENTED DRINK)///bebida fermentada	1
98	ALL///TODOS / TUDO	2
98	ALL///cada, tudo	1
98	ALL///todos	1
98	ALL///tudo	1
98	ALL///tudo, todo	1
1581	ALLIGATOR///jacaré	1
3237	ALLOW OR PERMIT///deixar, permitir	1
1964	ALONE///SÓ / SOZINHO	2
853	ALTAR///altar	1
1676	ALWAYS///sempre	1
65	AMBUSH///emboscada	1
896	ANACONDA (WATER BOA)///SUCURI	2
896	ANACONDA (WATER BOA)///cobra-grande	1
896	ANACONDA (WATER BOA)///jibóia	1
1669	ANCESTORS///antepassados, ancestrais	1
1870	ANCHOR///âncora	1
1577	AND///e	2
82	ANGER///raiva, ira	1
619	ANIMAL///animal	1
619	ANIMAL///animal, bicho	1
803	ANKLE///tornozelo	2
9	ANNOUNCE///anunciar	1
1275	ANSWER///responder	1
587	ANT///FORMIGA	2
587	ANT///formiga	2
181	ANTEATER///TAMANDUÁ	2
1935	ANUS///ÂNUS	1
1935	ANUS///ânus	1
1648	ANVIL///bigorna	1
1000	ANXIETY///ansiedade	1
1000	ANXIETY///ansiedade, preocupação	1
1778	APPROACH///aproximar	1
876	ARCH///arco	1
1673	ARM///BRAÇO	2
1673	ARM///braço	4
1885	ARMADILLO///TATU	2
1885	ARMADILLO///tatu	2
1061	ARMOUR///armadura	1
1886	ARMPIT///axila	1
1886	ARMPIT///axila, sovaco	1
1561	ARMY///exército	1
1387	ARRIVE///CHEGAR	2
1387	ARRIVE///chegar	1
977	ARROW///FLECHA	2
977	ARROW///flecha	3
1889	ARSON///incêndio culposo	1
646	ASH///CINZA (S)	2
646	ASH///cinza	2
646	ASH///cinzas	3
1309	ASK (INQUIRE)///perguntar	1
1828	ASK (REQUEST)///pedir	1
57	ATOP///sobre	1
722	ATTACK///atacar	1
1272	AUNT///tia	2
1276	AUTUMN///outono	1
278	AWL///sovela	1
677	AXE///MACHADO	2
677	AXE///machado	3
1769	AXLE///eixo	1
3925	BABASSU PALM///BABAÇU	1
3926	BABY CARRIER///TIPÓIA	1
3946	BABY SLING///tipóia	1
1289	BABY///bebê	1
1289	BABY///bebê, nenê	1
1289	BABY///lactente	1
1291	BACK///COSTAS	2
1291	BACK///costas	4
56	BAD LUCK///infortúnio	1
