ID	GLOSS	PRIORITY
2924	A LITTLE///paucu	1
2527	ABILITY///Potentia	1
2527	ABILITY///potentia	1
1741	ABOVE///Supra	1
1741	ABOVE///super	1
1741	ABOVE///sū(r)su	1
1741	ABOVE///trans	1
968	ACORN///glande	1
2670	ACROSS///trans	1
2882	ADD///addo	1
1685	AFTER///Proßtea	1
1685	AFTER///post	2
2469	AGAINST///contra	1
2469	AGAINST///contra/adversus	1
1789	AGE///aetas	1
3643	AGREE///consentio	1
3644	AGREEMENT///consensus	1
27	AIR///Aër	1
27	AIR///aer	2
27	AIR///aër	1
1597	AIRPLANE///aeroplanum	1
404	ALCOHOL (FERMENTED DRINK)///alcohol	1
98	ALL///omnis	1
98	ALL///tōttī	1
1964	ALONE///solus/modo	1
1964	ALONE///solĭttu	1
2576	ALREADY///jam	1
2535	ALTITUDE///Altitudo	1
2535	ALTITUDE///altitudo	1
1676	ALWAYS///ad id ĭpsu	1
1676	ALWAYS///semper	1
2987	AMOUNT///numerus	1
1577	AND///et/-que	1
1826	ANGRY///iratus	1
619	ANIMAL///animal	1
1275	ANSWER///respondeo	1
587	ANT///Formica	1
587	ANT///formīcu, -a	1
1000	ANXIETY///cura	1
1017	APPEARANCE///simulacrum	1
1320	APPLE///Pomum	1
1320	APPLE///pomum	1
2847	APRIL///aprilis	1
2980	AREA///area	2
2121	ARM OR HAND///Brachium, Manus	1
1673	ARM///bracchium	1
1673	ARM///brachium	1
1561	ARMY///exercitus	1
1568	ARRANGE///ordino	1
1387	ARRIVE///advenio	1
977	ARROW///sagitta	2
1309	ASK (INQUIRE)///quaero	1
1828	ASK (REQUEST)///rogo	1
1461	AT///apud	2
2851	AUGUST///mensis Augustus	1
1276	AUTUMN///Autumnus	1
1276	AUTUMN///autumnus	2
677	AXE///Securis	1
677	AXE///happia (+ itta)	1
677	AXE///securis	1
1289	BABY///pupus	1
1291	BACK///Dorßum	1
1291	BACK///dorsum	1
1291	BACK///tergum	1
2911	BACKWARD///retro	1
1292	BAD///Male	1
1292	BAD///male	1
1292	BAD///male, dementer	1
1292	BAD///malus	1
2468	BAG///saccus	1
1845	BALL///Globus	1
1845	BALL///globus	1
1845	BALL///pila	1
1284	BANK///argentaria	1
1204	BARK///Cortex	1
1204	BARK///cortex	1
932	BARLEY///Hordeum	1
2548	BARREL///Cadus	1
2548	BARREL///cūpa	1
831	BASE///fundamentum	1
138	BATHE///balneum	1
972	BE ABLE///potest	2
1422	BE ALIVE///Vivere	1
1422	BE ALIVE///vivo	1
1422	BE ALIVE///vivum	1
425	BE LATE///tardus	1
48	BE SILENT///qu(i)etiare	1
1579	BE///Es	1
1579	BE///Eßt	1
1579	BE///Eßtis	1
1579	BE///Eßße	1
1579	BE///Fuit	1
1579	BE///Sum	1
1579	BE///Sumus	1
1579	BE///esse	1
1579	BE///est	1
1579	BE///sum	1
1132	BEAM///Radius	1
1132	BEAM///radius	1
832	BEAN///faba	1
832	BEAN///fabas	1
1820	BEAR///Urßus	1
1820	BEAR///ursus	1
678	BEARD///Barba	1
678	BEARD///barba	2
1665	BEAT///tundo	1
1427	BEAUTIFUL///Pulcher	1
1427	BEAUTIFUL///pulchre, lepide	1
1157	BECAUSE///quod	1
1990	BECOME///fio	1
1663	BED///lectus	1
1663	BED///lēctu	1
665	BEE///Apis	1
665	BEE///apis	1
1639	BEER///Cerevißia	1
1639	BEER///cervisia	1
1931	BEESWAX///cresco	1
1882	BEFORE///Prius	1
1882	BEFORE///ad	1
1882	BEFORE///ante	1
1882	BEFORE///prius	1
1806	BEGIN///incipio	1
1557	BEGINNING///Initium	1
1686	BEHIND///post	1
1890	BELIEVE///credo	1
1251	BELLY///Venter	2
1251	BELLY///venter	2
1485	BELOW OR UNDER///Sub	1
